encode=UTF-8
name=T9筆劃
key=uiojkp
len=5
auto_clear=0
normal=normal_big5.txt
user=cj_user.txt
assist=` mb/mb/phonetic_pin.txt
kkjjjjuoi 絔
jjuikuujuik 灝
jjuikuujuik 澋
uiikuuuiou 乾
jjijuoku 慷
jjijuoku 慵
jkuoiuuuiuu 扉
ojuuijoujukoou 鏃
ojuuijoujukoou 鏇
okuuiukoukikuiuik 臚
ouiukojoikuuu 鵝
okuujuooiuij 腑
uoijoku 甭
iukoukuikuikjouiuojjiuiuojo 齾
uikuuuijouiojok 轔
uiikjkiuoikuuu 蕷
uiuuiijou 搢
uiiuuukjoioo 聚
uiiuuukjoioo 鄹
jjki 官
jjki 宜
jjki 宮
jjki 寂
jjki 宙
jjki 宴
jjki 寓
jjki 宵
jjki 寊
jjki 寔
jjki 逭
jjki 寠
jjki 寰
jjki 悹
ikuiujjujoikookjoi 蠐
okuukkkoikoj 腦
uiuiuk 據
uiuiuk 墟
uiuiuk 壚
uiuiuk 壉
uiuiuk 擄
uiuiuk 攎
uiuiuk 攄
uuiuuiioju 瑹
jjiuiojui 惏
ikuiuiukjooj 蹬
ikuiuiukjooj 蹳
uiioikojuu 蓖
kiukkkjkkjuki 舝
uiojjjkjkj 檸
jkiojuiuiki 襩
uiuuukjooou 髮
uiuuukjooou 鬆
uiuuukjooou 鬍
uiuuukjooou 髻
uiuuukjooou 髶
uiuuukjooou 鬒
uiuuukjooou 髡
uiuuukjooou 鬕
uiuuukjooou 髬
uiuuukjooou 鬎
uiuuukjooou 鬗
uiuuukjooou 鬐
uiuuukjooou 鬊
uiuuukjooou 鬌
uikuijko 櫜
uiuoiojiui 赬
uiojkjojo 梭
jjijuikuikuuuiiu 懹
uikokuuouikjouiuujj 醺
ikuuuojuikijoui 瞺
ikiojouiojikui 幡
ikiojouiojikui 嶓
okjojjkuuk 飧
kouikuiuiku 嬇
kouikuiuiku 媦
uiiojuikuikuoj 蘞
uiiojuikuikuoj 薟
ookjujojuui 艅
uoikuuuiui 磧
uoikuuuiui 夒
uoikuuuiui 碃
uoikuuuiui 碔
juojuouuikii 痸
uiijoojjoo 菼
uiijoojjoo 藀
jouuuoojjk 羚
uoikukui 碬
juuuikuuikiiuuu 謤
juuuikuiukou 謔
juuuikuiukou 謯
juuuikuiukou 謼
juuuikuiukou 讞
juuuikuiukou 諕
kukoiokk 艴
kiikuuu 陽
kiikuuu 阻
kiikuuu 隄
ikuiuiuuoiku 跖
uiiikiiujkik 瞢
okuuuiijkuuo 朦
ikuiukoukok 唬
jjuuuuiuk 洭
uiojojjkik 梒
uiojikuuuu 桿
uiojikuuuu 椇
kkuokooojikuiujikui 蠡
kkuokooojikuiujikui 劙
ikijkuuko 崀
uikokuuoki 酯
ikuiukjoj 畯
uokokuo 卼
uiuokjuuuijkj 摓
jouuuoojuikui 羷
jkiojiijoujouuu 襆
jkijokj 礿
oujoujkoui 筎
ouuojouojiku 矯
joojikiiuu 燡
okikuiujjjjokjjk 鰶
jouuouoi 頖
uiojikouioj 棞
jjukjjik 溞
uokjokukikuu 殙
ikujuikuiojuo 噈
jujouikuui 童
jujouikuui 韻
jujouikuui 氃
juuuikujouoji 謚
juuuikujuoko 諮
kouuojjoikuui 嫽
jjuuiiuikuikoujiki 灆
oikuuukjjjjjouui 鸃
jkkojik 昶
ikijuouiu 幮
kkjjjjjuoikuuiuuo 纏
uiiuikuuiokjou 鞠
oijuoko 依
oijuoko 佽
okokuuiuiiui 觾
kiuikuikjo 隔
oiiokjuiiu 鞗
okjkoojuuijou 劉
oukuu 秉
ikukiiuik 嗤
uiojoouioouii 櫍
jjukukj 溺
kkjjjjokokuuikoouui 繲
okikuiujjjjkuuuuik 鰎
ikuuiukik 哋
ojuuijouuuoii 鉶
uoikujouku 磏
ojjooiukuu 舀
oiuoouiojouiojiui 儮
okuuikkiki 腡
okuuikkiki 膼
jjujuokii 漉
jjujuokii 瀌
uiujouuiouoji 盩
ikuuook 昄
jouiojjuou 粧
ojjkuukjjooj 餤
uikuuuijouio 轔
ojjokoookji 貉
uiuiuoju 越
uiuiuoju 趣
uiuiuoju 赶
uiuiuoju 趪
uiuiuoju 趬
uiuiuoju 趌
uiuiuoju 趔
ujkijjjjiu 霏
juuuikujuikujkuok 譹
jjuuiuii 濆
uiojuikuuk 椻
uiojuikuuk 棫
uiijujoikojik 蔏
jkijouiuokouiuokikuu 禶
okouuojkuuuui 肄
juuuikuojikuo 說
jjkkiuoj 寣
ikuiuiukjoo 蹬
ikuiuiukjoo 蹳
ojuuijoujujouikuui 鐘
ikuiuiujuoikuu 躔
uiijujouik 菩
uiijujouik 蘢
uiijujouik 蕫
uiijujouik 萻
uiijujouik 蔀
uiijujouik 薏
okkiookkiooiku 鶵
kkjjjjij 絖
kkjjjjij 綃
uiuuikjjjjuok 駹
uiikuoiku 鴣
uiikuoiku 薜
uiikuoiku 蘗
ijojkikuikuiu 當
ikuiuiujuuu 躞
oujoujojuuijououik 籦
ikuuuuiui 晴
ikuuuuiui 眐
ikuouuio 咮
uikuuuiuokjj 軷
ikuiuiujuuuik 躞
okjuu 逢
okjuu 訇
okjuu 夆
okjuu 訄
okjuu 雘
okouioju 穎
ikuiuiuojuik 踚
ikuiuiuojuik 踰
ikuiuiuojuik 跲
uuiukoouojikuuikuiuuku 鼇
uiiikuikuoijuuuiuuoik 顴
joukkjkkjj 慈
ojjkuukjuijkk 餑
ojuuijouuiiuiiukuio 鐷
uoikuuikuikouji 礛
ojuuijouuikuikouji 鑑
ookjujokikuuko 艬
jjuuuiuikuuu 漬
ooiikuiku 衕
jjkojojouiojjk 窸
kouukuu 婕
ujkijjjjuiojuioj 霖
ujkijjjjuiojuioj 霦
ikuujujouikuui 曈
oikuuokkjijo 魈
kkjjjjikuii 繷
uiojikuiui 櫑
uiojikuiui 樻
uiojikuiui 欙
uiiikiiujkuk 甍
kuokiikioikuuukjjjj 鶌
uiojjuikuu 榱
ikuouiuii 唾
ojuuijouuiiuiiu 鐷
ikuiujjjuukukui 蟝
jjiuikii 慄
jjiuikii 慓
jjiuikii 憛
jjiuikii 憟
ooioikuuuui 徨
ikiuouik 嵅
jjuuokoooju 瀦
uiijjukoik 菠
uiijjukoik 菬
ikuiujjkikuujuoj 螟
kouoikuuo 媿
kouoikuuo 婢
uiuuikjjjjkuuij 騄
okojuuuikuuojj 獄
okojuuuikuuojj 鸑
jouuiujuo 羡
ojjkuuoik 創
ojjkuuoik 倉
ojjkuuoik 鶬
ojjkuuoik 戧
kouuikiiuu 嫖
jjuiij 濧
jjuiij 澲
ikuiuiukkkikojukjjkj 躐
uiujjko 控
uiujjko 擦
uiujjko 挖
uiujjko 攛
uiujjko 塎
uiujjko 垞
uiujjko 坨
uiujjko 搾
uiujjko 挓
uiujjko 捥
uiujjko 摍
uiujjko 抭
ikuojuko 咷
uiuikujouikuuiuikujou 囍
oikuujuokiiuukokjj 皫
uiojkiuojiku 楈
oiuojojoj 俠
oiuojojoj 傸
juojuijoi 痟
uiioikuik 萭
jjuouiojo 瀩
jjuouiojo 潻
ikiojouioj 幡
ikiojouioj 嶓
uiiuikuuiuikiiuu 韆
kuukjk 即
kuukjk 堲
kkjjjjojjo 緩
kkjjjjojjo 綵
kkjjjjojjo 綏
kkjjjjojjo 縚
kkjjjjojjo 絼
kkjjjjojjo 綬
kkjjjjojjo 綒
juikuikikuikuuo 髜
joojko 灱
joojko 燲
joojko 炤
joojko 熁
jouuuojokikuiuj 鯗
uiiouiojokooj 藜
uiiuikuuikuuko 鞎
uuuiojuoikuujkjk 耰
uiiikuuikuuoijuu 藺
kjkjkjojo 參
kjkjkjojo 毿
kjkjkjojo 剼
juooioij 應
juooioij 鷹
juooioij 膺
jukoouojou 旛
ojjkikuuuo 貪
uikuk 事
uikuk 叵
uikuk 剚
joojouiojokjokj 熪
jjuouiojokuoi 瀩
uoikuuikuuiu 磚
uiiuikuuiijoikiku 鞝
uikjkjuk 翅
jjujouuuojjkuuk 瀁
jjuuiojouu 灪
jkjjjkjjjkjjuioj 橤
uiijuookuk 菧
kkjjjjouiuokouiuo 纘
ojuuijouuoji 鑈
ouojikuikikuou 敿
uiujouuiokjkkji 縶
koukjuo 砮
jouuiuokj 羑
ojuuijouoouioouii 鑕
uiuuikjjjjuiiu 驟
uiuuikjjjjuiiu 騏
uiuuikjjjjuiiu 駬
uiuuikjjjjuiiu 驊
uiuuikjjjjuiiu 騹
uiuuikjjjjuiiu 驧
uiuuikjjjjuiiu 驠
kouuiukuiuuikuu 嬦
jjiukuko 恞
kjukjuoikuuuu 翫
uikok 西
uikok 配
uikok 協
uikok 醒
uikok 酸
uikok 醉
uikok 酷
uikok 醜
uikok 酬
uikok 醇
uikok 釀
uikok 酥
uikok 醋
uikok 酵
uikok 酣
uikok 釅
uikok 酯
uikok 酐
uikok 醃
uikok 酊
uikok 醛
uikok 酢
uikok 醞
uikok 酩
uikok 醚
uikok 酉
uikok 醳
uikok 醰
uikok 酕
uikok 醀
uikok 酲
uikok 醝
uikok 酺
uikok 醍
uikok 醭
uikok 酹
uikok 釂
uikok 酎
uikok 醡
uikok 醢
uikok 醠
uikok 醓
uikok 醯
uikok 醂
uikok 醾
uikok 酮
uikok 酪
uikok 醣
uikok 酤
uikok 醽
uikok 酟
uikok 醅
uikok 醙
uikok 醄
uikok 醨
uikok 醪
uikok 醵
uikok 酌
uikok 醴
uikok 醺
ikuiuiuuokjj 跋
oiukjkuo 牖
jjujuuuikuo 滸
jouiojkjj 糔
ikuiuiuiuko 躆
uikuuuiiukou 轤
okooikukuu 獅
jjkojjuojoj 窣
jjkojjuojoj 窔
kjkioui 柔
kjkioui 鶔
kjkioui 矠
kkjjjjooiojoji 縱
jjuojjkuuoiku 滄
ikuikuuokuiiuuuou 嚴
jjkuuiiuojikuiu 蹇
ojuuijouikiiuokikuiu 鐲
okuujouojikii 膉
uikuuuiikuuuioj 輠
jukoououuojoikuuukjjjj 鷟
ikuikuojujkjj 嗯
ikuikuiu 雖
ikuikuiu 喂
ikuikuiu 嘳
ikuikuiu 哫
ikuikuiu 喟
uiuuiuiiikuuuo 墳
uiuiuojkoik 超
joojouukjou 熂
ooikoikj 彼
okoiku 風
okoiku 颱
okoiku 猩
okoiku 凰
okoiku 颳
okoiku 狽
okoiku 狸
okoiku 猖
okoiku 颶
okoiku 鳩
okoiku 颺
okoiku 狆
okoiku 狚
okoiku 狙
okoiku 狎
okoiku 飀
okoiku 玁
okoiku 獌
okoiku 玃
okoiku 猓
okoiku 颭
okoiku 狪
okoiku 颼
okoiku 颾
okoiku 颩
okoiku 飂
okoiku 猲
okoiku 颲
okoiku 飋
okoiku 颮
okoiku 匑
okoiku 狷
okoiku 猑
okoiku 猥
okoiku 颸
okoiku 颬
okoiku 飉
okoiku 猬
uiiuiuuok 菝
ikuiujikuikuiku 蟬
oujoujjjuuikuu 簿
kkjjjjikuuikuiuuk 繩
oiuuojojkuujkokikuiu 鱟
okuuojuikijouikuu 膾
uiojojojokjkjouu 麰
iuikku 卣
iuikku 逌
jjujkkoj 泳
uiijuuuik 藹
uiijuuuik 藷
uiijuuuik 蔎
jkiojikiuu 袡
kouuojjoikuuioj 嫽
kjkioouojoikuuukjj 鶩
jjuikuuuikuuu 灈
ojuuijouijojkikuikui 鐺
kouikuiuikuuuo 嬇
kkjjjjkkkikuuui 繅
okuuuiik 腩
ikuuuojikuiku 賗
ojjkuikokuujujouik 韽
uiiooiouuiu 蓹
uiiooiouuiu 蘌
jjioujouj 憡
jjkkouuoi 頞
ojuuijououiojoko 鑗
oikiiuuiiiki 衊
uiojjoojjoojj 橩
uiojjoojjoojj 橯
uikuikjouioui 鬺
okouuojkuu 肄
oujoujuiuikiiuuiujou 籜
oujoujikkikiku 簻
uiioikojuukok 蓖
uiuojouiojikuiu 播
uiuojouiojikuiu 墦
uiiikuuuojikuuuojkou 蘡
kjikujoo 炱
uiuuikjjjjjjkuiooikuuuo 驞
ouiujuokiiu 犥
jjujkuukoj 浪
okuukikjoik 鵩
uiiuiujouu 蕔
uiiuiujouu 蓻
uiiuiujouu 薘
jjkokjkkoikuuukjjjj 鵷
oiikuik 儼
oiikuik 僤
oiikuik 侗
jjujoojjoojjkuu 瀅
uiojjkojuioj 棎
ukkkuiuuoik 頸
oujoujouiuokouiuo 籫
juojuikuikuik 癌
juojuikuikuik 癉
kouikiiuiuikiiukuoj 嬽
ikuiujkuoij 蠾
ojjokoooiko 貔
juuuikukiojjo 讔
uiuukju 臷
uiuukju 垤
uiuukju 挃
uiuukju 捯
okukiku 昏
oiikioijuuu 催
ikuuuokikuuuo 覞
ikuuuuojjoikuuukjjj 鶪
uiojoijuuuiuj 樵
iuuiojkjjuo 裻
uikuiuikuuu 匱
okokj 狁
okokj 猱
okokj 獝
okokj 狻
ikuuuikjuikjjuoki 曬
jjukuuuuiu 堻
ikiokoik 嵐
ikuiukokouikuiuk 嬲
okokuuikuo 觖
oujoujjujouoikuu 鷑
ikuiuiuuuo 趺
ikuiuiuuuo 趼
ikuiujiukoukikuiuikii 蠦
ojuoikioik 鵗
jjujouuiuu 渼
uiuuikjjjjoko 騊
uiuuikjjjjoko 颿
okuuoijuuuiuik 臇
uiiuuiiuuioikuu 鷨
uoikujouuiuou 礒
ikuukkjkkjjjjjuo 顯
ojuuijouujkijj 鐳
ojuuijouujkijj 鑐
jjiuiiukui 惵
juuuikukiojjoui 讔
ikuiujoki 蝜
ikuiujoki 蚼
ikuiujoki 蟓
juuku 凄
uuiuijouo 珖
jjuiukoukiku 濾
jjuiukoukiku 瀘
jjuiukoukiku 澞
ikijkikuujuo 幎
jukikuoku 贏
jukikuoku 嬴
jukikuoku 鸁
jukikuoku 蠃
jukikuoku 羸
jukikuoku 臝
juuuikuuiuo 諸
ikuiuiukjuk 躍
juojujoo 痰
juojujoo 癆
juojujoo 疢
uikuuuioikuukkjkk 轢
uiikuuuiojo 鶾
uiikuuuiojo 雗
iuiuu 歲
iuiuu 歧
iuiuu 顪
iuiuu 劌
iuiuu 翽
iuiuu 歭
uiojoiukkj 梴
uiojikuuiiu 楫
jkiojjoikiojou 襒
ikuuuoiukuuik 瞍
uiojukkkui 桱
ojuikuikuikuikuiioikuu 鸙
uiujuojkiik 攡
uiujuojkiik 摛
uiioiuuikuikukuujkuikokuuojko 虋
oiuuiu 傲
oiuuiu 債
oiuuiu 倩
oiuuiu 俵
oiuuiu 傃
oiuuiu 倵
jjuoiiokjik 滫
uiojuiuuiuuiuu 橈
juuuikujuikukiu 譈
juuuikujuikukiu 諄
oujoujuiuuikik 箍
oiju 進
oiju 位
oiju 信
oiju 住
oiju 集
oiju 隻
oiju 雙
oiju 依
oiju 停
oiju 億
oiju 倍
oiju 售
oiju 焦
oiju 儲
oiju 仿
oiju 俯
oiju 傍
oiju 傭
oiju 佼
oiju 伉
oiju 隼
oiju 雋
oiju 倣
oiju 伭
oiju 佽
oiju 犨
oiju 隹
oiju 雔
oiju 雥
oiju 讎
oiju 劁
oiju 鷦
oiju 儃
oiju 僦
oiju 偯
oiju 儴
oiju 倞
oiju 傚
oiju 侂
oiju 倅
oiju 儦
oiju 儱
oiju 傽
oiju 僮
oiju 儭
oiju 儕
oiju 偣
oiju 侅
kiokou 陶
oikuuikojoi 灥
uiuuiuuijuiiuikuu 鞤
kiouoiui 陞
jouuuojokikuiu 鯗
kkjjjjikioijuuui 繀
kkjjjjikioijuuui 纗
oikuuukjjjjjuikuki 鷻
uiikuoo 苨
uikiiuikuu 賈
uikiiuikuu 覃
uikiiuikuu 鷣
jou 前
jou 道
jou 美
jou 着
jou 並
jou 義
jou 類
jou 導
jou 精
jou 首
jou 半
jou 料
jou 養
jou 送
jou 米
jou 善
jou 差
jou 益
jou 迷
jou 普
jou 判
jou 尊
jou 粉
jou 羊
jou 糖
jou 瓶
jou 粗
jou 鄰
jou 塑
jou 鄭
jou 兼
jou 剪
jou 卷
jou 糊
jou 粒
jou 糧
jou 慈
jou 遵
jou 券
jou 逆
jou 翔
jou 糟
jou 羞
jou 歉
jou 糕
jou 拳
jou 叛
jou 羨
jou 糞
jou 煎
jou 粹
jou 奠
jou 眷
jou 糙
jou 粘
jou 遴
jou 羹
jou 遂
jou 姜
jou 籽
ouiojuikuuiujjkjj 穗
jkoijuuuiu 鶴
ujkijjjjuukjku 靆
uiuuuuojuuoj 揍
jkiojojuikuikuojoj 襝
jukkjioj 玅
uiuuiioiju 擭
ikuuikuuuiujouuuijk 闥
ikuoiuio 咻
uiijouuiujjjj 蓔
joojkuuuiuiku 燖
uiojjuikikuu 檀
uiojjuikikuu 檁
ojuuijouuuiuikuu 錆
ikuiujikou 蜠
ikuikuuik 唱
ikuikuuik 嘍
ikuikuuik 嗢
ikuikuuik 嚚
ikuikuuik 喁
ikuikuuik 嚪
ookjujjuok 航
jujouikuuukukuuujuu 讋
jjioujoujuik 憡
jjuikuuikuui 澗
jjuikuuikuui 灛
jukoouojouiojiku 旛
jjuoikjouiojuoj 澳
jkuoko 冢
oujoujuuuiuuu 篲
kiukuuiujjjjikii 孻
kkjjjjjj 縮
kkjjjjjj 綜
kkjjjjjj 綻
kkjjjjjj 繽
kkjjjjjj 綰
kkjjjjjj 縡
kkjjjjjj 縯
kkjjjjjj 綄
kkjjjjjj 縖
kkjjjjjj 紏
kkjjjjjj 緪
kkjjjjjj 綩
kkjjjjjj 紵
kkjjjjjj 紽
jkiojikiiukjikuuok 襬
uoikuuiiui 磺
uoikuuiiui 礡
uoikuuiiui 碏
ojuuijoukkjjjju 鐑
ojuuijoujuikuikuuui 鑲
uiiuikuiuojoi 鷬
ojjoouuikiokkjio 繇
uikuuuijuk 轍
uikuuuijuk 輆
uoikukuiuuku 碬
ikuiuiuiij 蹼
joojkuuiujjjj 燼
kkjjjjkjk 綴
kkjjjjkjk 縔
kkjjjjkjk 繘
kkjjjjkjk 縿
kkjjjjkjk 紓
uiojkkjkkjuojkoj 機
ikiokuok 峗
ikiokuok 峞
ikiuiuuukoj 帳
ojjkuukjikuuik 饅
juojuojuikuu 瘉
juojuojuikuu 癒
uiiuiuokjko 蒆
oujoujuikiiuiku 簟
ikuikuiuikuuuoj 嘳
uiojuikuik 樞
uiojuikuik 梧
uiojuikuik 檻
uiojuikuik 欖
uiojuikuik 楅
uiojjoojjo 棪
uiojjoojjo 橩
uiojjoojjo 橯
juuuikujjkoj 讅
uikokuuoiukuuik 醙
kuukjukokok 鱀
uiikuuuiojoikuuukj 鶾
uuiuuiiikuikuo 瓘
uiuuikuikuikuk 摳
juokojjo 粢
ikijouiko 嶟
ikijouiko 崷
uuiujuojk 璃
jjiikuo 怏
jjiikuo 怳
oiouuoj 佚
oiuuojojkuujkik 覺
oiuuojojkuujkik 嶨
oiuuojojkuujkik 澩
koujuikuj 婷
ikuuikuujuk 閡
ikuuikuujuk 閍
ikuuikuujuk 閼
joojui 煙
joojui 燒
joojui 煤
joojui 煉
joojui 烤
joojui 烘
joojui 灶
joojui 炳
joojui 灴
joojui 烜
joojui 燂
joojui 煂
joojui 烓
joojui 炡
joojui 熞
joojui 烳
joojui 熿
joojui 爦
joojui 熯
joojui 燽
joojui 熆
joojui 爁
joojui 炑
joojui 煠
joojui 焐
joojui 煁
joojui 烞
joojui 焟
joojui 熰
joojui 熛
joojui 燁
joojui 爟
joojui 煐
joojui 燤
joojui 爩
joojui 烡
ojuuijoukkkiku 錙
oijjkko 侒
jjujjkojojik 溶
jjukuouiu 潳
jjuojjoikiiukuuk 灂
ikuikiiukkjj 囉
okikuiujjjjojouioji 鱕
ikukuoijuojikiiuokikuiu 囑
oujoujoiuuukiku 籅
uuiuuikuuuijk 璉
uiijuikuikuuu 蘘
ikuuuuuui 眶
juojuoikuuok 瘣
uiiuikuuuiuiku 覲
jjuk 決
jjuk 治
jjuk 波
jjuk 婆
jjuk 泥
jjuk 池
jjuk 湧
jjuk 津
jjuk 漲
jjuk 涵
jjuk 潑
jjuk 漏
jjuk 浸
jjuk 滲
jjuk 澄
jjuk 沸
jjuk 溉
jjuk 澀
jjuk 溺
jjuk 粱
jjuk 梁
jjuk 沼
jjuk 澱
jjuk 瀰
jjuk 汛
jjuk 涌
jjuk 潺
jjuk 淄
jjuk 汝
jjuk 泯
jjuk 泓
jjuk 濯
jjuk 滁
jjuk 涮
jjuk 渥
jjuk 湄
jjuk 浚
jjuk 氻
jjuk 氾
jjuk 汜
jjuk 汊
jjuk 沇
jjuk 澉
jjuk 湋
jjuk 泏
jjuk 碆
jjuk 渳
jjuk 澼
jjuk 浘
jjuk 堻
jjuk 潠
jjuk 潯
jjuk 澅
jjuk 濜
jjuk 涺
jjuk 涒
jjuk 泀
jjuk 淈
jjuk 漒
jjuk 灟
oiikuuiiuuu 偮
juojojikuuoikuuukjj 鶺
jjkuiikuu 寘
ojjkuukjuik 餔
ojjkuukjuik 餺
ojjkuukjuik 餗
ojjkuukjuik 餖
ojjkuukjuik 饇
uiuuukjuojjoik 镽
ikiuuoi 岍
uiiuiojuio 菻
uiiuuujjkjk 聹
uijkkiuoikuuuk 鵓
jjkojuuoji 窺
uuiujjkuik 瑄
ikijoikijouikuu 嶒
uiiuokoo 蕤
uiiuokoo 藸
uiiuokoo 蓫
uiojjuokuui 槦
uiojjuokuui 榶
ikuikuikuuuiku 囅
jjujkikuuju 溟
uikuikkjuikujou 豎
uiujuikik 壇
uiujuikik 擅
uiujuikik 壈
jjkjkjojiki 密
ikiujki 嶀
kjkiouiojoikuuukj 鶔
juuuikuokouuojk 譺
ojjokooiiiku 蠫
uiuoiuuojojkuujkiku 攪
ikuukuiuuku 暇
uiojuiojokoikuiu 檒
jjkojkkjk 窈
ikuiujkuuuiuik 蟳
ikuiujuiuuikjjjj 螞
jjuujkijjjjojjkj 澪
uikokuuuikiiuiku 醰
okuuu 肚
okuuu 腰
okuuu 臟
okuuu 脹
okuuu 肺
okuuu 膜
okuuu 膨
okuuu 肝
okuuu 肢
okuuu 膝
okuuu 膩
okuuu 豚
okuuu 朦
okuuu 脖
okuuu 膊
okuuu 肘
okuuu 脯
okuuu 胯
okuuu 脛
okuuu 膈
okuuu 脤
okuuu 胰
okuuu 肛
okuuu 朊
okuuu 朠
okuuu 腩
okuuu 腌
okuuu 臛
okuuu 胵
okuuu 腷
okuuu 膹
okuuu 膮
okuuu 腠
okuuu 胠
okuuu 膞
okuuu 腜
okuuu 胚
okuuu 臌
okuuu 肱
okuuu 脙
okuuu 胈
okuuu 脰
okuuu 脥
okuuu 臙
okuuu 腊
okuuu 臑
okuuu 胹
okuuu 遯
okuuu 肫
okuuu 膫
okuuu 膘
okuuu 膆
okuuu 臒
okuuu 膵
okuuu 肽
okuuu 腈
okuuu 腼
ikuuuuiukjikiiu 瞌
oikuuiuiu 皉
uouuojkokkj 醫
uouuojkokkj 翳
uouuojkokkj 贀
uouuojkokkj 瑿
uouuojkokkj 毉
uouuojkokkj 鷖
uouuojkokkj 黳
uouuojkokkj 嫛
uouuojkokkj 繄
iuuuiu 非
iuuuiu 豐
iuuuiu 悲
iuuuiu 輩
iuuuiu 豔
iuuuiu 艷
iuuuiu 韭
iuuuiu 蜚
iuuuiu 翡
iuuuiu 酆
iuuuiu 剕
iuuuiu 奜
iuuuiu 斐
iuuuiu 棐
iuuuiu 婓
iuuuiu 餥
iuuuiu 裴
okuuuouu 脤
jjiikuui 慢
jjiikuui 憫
jjiikuui 悝
jjiikuui 憴
jjiikuui 憪
jjiikuui 慺
kjj 叉
kjj 蚤
uiiojojiku 葅
oiuiiuikuuuojoiju 儺
uuiukji 珆
juuuikuuiiuuuuiiuuuuiiuu 讘
kkjjjjjuikuio 綡
ooikiui 衛
ooikiui 躗
ooikiui 徫
ooikiui 讆
uiojokkuu 棦
uiukjukjuoik 摺
ikuiuiujuouiiujjjj 蹠
ouiojkuook 秜
oikuuukjjjjo 鵻
oikuuukjjjjo 鶳
oikuuukjjjjo 鳧
oikuuukjjjjo 鷈
oikuuukjjjjo 鵌
jkuouoj 戾
ikiooiojoj 嵷
ojuuijouikuiukkjio 鏍
uikuuuiuokj 軷
jujouuoj 辯
jujouuoj 辨
jujoikookjoiuuiu 齏
kkjjjjjjkuuok 綄
ikjuuu 圞
ikjuuu 圁
uiikukuiiikuikuo 虇
uiuoouiui 梊
uiiuikuuijuij 蒪
uiijoikiojouojik 虌
uiojojojokjiuuuiuuui 麷
kjikuuok 能
kjikuuok 態
kjikuuok 熊
kjikuuok 螚
jjkojuuui 窫
juokiiuukokui 塵
juokiiuukokui 麠
juokiiuukokui 麜
iuikuuuioikuuukj 鵫
ikiuoukou 崴
ojuuiojo 敘
ojuuiojo 雓
ikuuikuuuiiuojijuoj 曝
kkjjjjuuokoj 絨
uiuikuuikiiu 墁
uiuikuuikiiu 塭
uiojoikuui 棉
ikuiujijoj 螳
ikuiujijoj 蟷
ikuuiukku 啞
ikuuiukku 噁
ikuouu 啣
ikuouu 吽
ikuouu 吘
ikuouu 哖
ikuouu 咮
ikuouu 嘸
uiikuuuiuk 戟
uouuojkokkjuikok 醫
jjuikuikuuuoj 溳
joojjoojjkuui 瑩
joojjoojjkuui 禜
ikuiujjujoikoji 螪
kuokiui 屙
uiuikujouuikjoiiuku 鼘
ikuuuojo 敗
ikuuuojo 販
ikuuuojo 貶
ikuuuojo 賂
ikuuuojo 貹
ikuuuojo 貾
ikuuuojo 賙
ikuuuojo 贍
ikuuuojo 眕
ikuuuojo 鵙
ikuuuojo 賒
ikuuuojo 昦
ikuuiuiuuk 嘕
okokuuikoou 解
okokuuikoou 蟹
okokuuikoou 邂
oujoujuuiu 筭
oujoujuuiu 簀
oujoujuuiu 箐
jjioikjouioju 懊
kiooijuuui 雟
okikuiujjjjkjik 鮐
ojuuijouooiojojiuoj 鏦
ikuikiu 喘
ikuikiu 呥
jjuukoj 淺
jjukiuikuu 湋
juojukkkikukiukoiju 癰
ikuiujikuiui 蠝
ikuiujikuiui 蝟
kokjikiiuukoj 戤
ikuiuikuiuikuiuui 壘
ikuiuikuiuikuiuui 櫐
uiojoikukujk 槌
ukokjkjo 毖
ooiikuuuiuoj 徥
uiuuukjooouiiuikioj 鬗
uiiuikuuiuiujujo 鞡
joojjuouiiui 爌
uiojuooikuuio 榞
uokjoikuuuk 殦
ikiojjkuu 嵢
ojkooikuuu 鳻
kouuuiukk 嫊
ikiiujuuuikukk 羉
oujoujoiui 符
oujoujoiui 箯
uojojojoj 爽
uojojojoj 鷞
uuiujoojj 琰
iuuiojiu 敊
jkijikuuuo 視
jkijikuuuo 禓
ouiuokouiuo 贊
ouiuokouiuo 兟
ouiuokouiuo 劗
ouiuokouiuo 酇
uuiuikuujuiku 璟
iojj 尐
kouuikjuikj 孋
ooiukouko 遞
ooiukouko 歋
ooiukouko 虒
juouiojuiojuoi 磨
ikuuukkjjjjoikuui 矊
uikuikjouiouiku 鬺
ojuuijouuiikui 鑩
jouuojouui 拳
jouuojouui 牶
ooiouikuuo 復
uiojjukjo 梳
uiojjukjo 橀
oujoujijojkikuiku 簹
okouojoukioo 獗
ojuuijoujjuiku 鐋
jjuuiojoji 漆
ookjujjo 艏
ookjujjo 艖
ookjujjo 艗
ookjujjo 艤
jkijokouuiki 祹
uuiukoik 玻
uuiukoik 珈
uuiukoik 玿
jjiiuik 悼
jjiiuik 怗
oikuuokkjoijuu 魋
jujouikuou 敨
juojikuiujiku 螤
uiojiuiuuouiooko 檅
kkjjjjkjkjkjojoo 縿
jjkojokk 窇
okkjio 系
kkjjjjkuk 紀
kkjjjjkuk 紖
kkjjjjkuk 繈
kkjjjjkuk 緡
kkjjjjkuk 紼
jjiuuok 忨
oikuuuojuioikuuukjjj 鷎
uiiojuikuikuojojo 蘞
ikuiujouikuu 蝩
ikuiujouikuu 蝮
